id,content,segments,segments,segments,segments,segments,segments,segments,segments,segments,segments,segments,segments,segments,segments,segments,segments,segments,segments,segments,segments,segments,segments,segments,segments,segments,segments,segments,segments,segments,segments,answers
6196e314a38a2f0029d49795,#ChimeHasYourBack,True,False,False,True,False,False,False,False,True,False,True,False,False,True,False,False,False,False,False,True,False,True,False,False,True,False,True,False,True,False,Just a girl dancing like every other girl with a camera
6196e32e67efbf002649aeda,Chime - Banking with No Hidden Fees,False,False,True,True,False,False,False,True,False,False,True,False,False,True,False,True,False,False,False,False,False,True,True,False,False,False,True,False,False,True,I like the video is good.
6196e36d67efbf002649afbf,Chime - Banking with No Hidden Fees,False,False,True,False,True,False,False,False,True,False,True,False,False,False,True,False,False,False,False,True,True,False,False,False,False,True,False,False,False,True,the service is unique is excelent
6196e385768533003452322b,Chime - Banking with No Hidden Fees,True,False,False,False,True,False,True,False,False,False,True,False,True,False,False,False,True,False,False,False,False,True,True,False,False,False,False,False,False,True,The ad is both relevant and informative. 
6196e3ab76853300345232ca,#ChimeHasYourBack,False,True,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,False,True,True,False,False,True,False,False,True,False,False,True,Happy dance might inspire a young customer’s interest but to me it’s all customers service no dancing around when it comes to handling my money
6196e3d6d0549e0020568c55,Chime Credit Builder,False,True,False,True,False,False,True,False,False,False,True,False,True,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,False,True,I believe Chime is a new alternative that is worth looking into.
6196e3f1d0549e0020568cc4,Chime Credit Builder,False,False,True,False,False,True,False,False,True,False,True,False,True,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,True,Very good
6196e43b67efbf002649b00a,Chime Credit Builder,False,False,True,False,False,True,False,False,True,False,True,False,False,True,False,False,True,False,False,False,False,True,False,True,False,False,False,False,True,False,Its a very good suggestion 
6196e44a2545cb00273700f5,Chime - Banking with No Hidden Fees,True,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,True,True,False,False,False,False,True,False,False,False,True,impressive
6196e456d0549e0020568d6f,Chime - Banking with No Hidden Fees,True,False,False,False,False,True,False,True,False,False,False,True,False,True,False,False,False,False,False,True,False,True,False,False,False,True,False,True,False,False,I liked the no overdraft fee they explained. 
6196e4702545cb0027370189,#ChimeHasYourBack,False,False,True,True,False,False,False,True,False,True,False,False,False,True,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,True,Great video 
6196e47fa38a2f0029d49bb9,Chime Credit Builder,True,False,False,True,False,False,False,False,True,False,True,False,True,False,False,False,False,False,False,True,True,False,False,False,True,False,False,False,False,True,Was cute & relatable 
6196e49367efbf002649b076,Chime Credit Builder,True,False,False,False,False,True,False,True,False,True,False,False,True,False,False,False,False,False,False,True,False,True,False,False,True,False,True,False,False,True,Mixed race couple negative 
6196e49c67efbf002649b0a0,Chime Credit Builder,False,False,True,False,False,False,False,False,True,False,True,False,False,True,False,False,False,True,False,False,True,False,False,False,False,True,True,False,False,True,I don’t want to change banks
6196e4a867efbf002649b0c1,Chime Credit Builder,True,False,False,False,False,False,False,False,True,False,True,False,False,True,False,False,True,False,False,False,True,False,True,False,False,False,True,False,False,True,That bank sound like it could be a good bank
6196e4b276853300345234a3,Chime Credit Builder,False,False,True,False,False,True,True,False,False,True,False,False,True,False,False,False,False,False,False,True,True,False,False,False,True,False,True,False,False,True,It was nice
6196e4bf67efbf002649b104,Chime Credit Builder,False,False,True,False,False,True,False,False,True,False,True,False,True,False,False,False,False,False,False,True,False,True,False,False,False,True,True,False,False,True,Very very very nice
6196e4f076853300345234fd,Chime - Banking with No Hidden Fees,False,True,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,True,Is was good 
6196e4f97685330034523551,Chime Credit Builder,False,True,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,True,True,False,False,False,True,False,False,False,False,True,did not like it.
6196e5077685330034523590,Chime Credit Builder,False,False,True,False,False,True,True,False,False,False,True,False,True,False,False,False,False,False,False,True,False,True,False,False,True,False,True,False,False,True,I just found out about this and I think they did a really great job at explaining it.
6196e54767efbf002649b119,Chime Credit Builder,False,True,False,True,False,False,False,False,True,False,True,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,Great for young people trying to build credit 
6196e54967efbf002649b136,Chime Credit Builder,True,False,False,False,False,True,True,False,False,False,True,False,False,True,False,False,False,False,False,True,False,True,False,False,True,False,False,False,False,True,Good showed what it does
6196e556a38a2f0029d49c4e,Chime Credit Builder,False,False,True,True,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,True,True,False,False,False,True,False,False,False,True,False,I like my bank but I may try chime one day 
6196e5642545cb0027370307,Chime Credit Builder,False,False,True,False,False,True,True,False,False,False,False,True,False,True,False,False,True,False,False,False,True,False,False,False,True,False,True,True,False,False,It to was a good video 
6196e57167efbf002649b19e,#ChimeHasYourBack,False,False,True,True,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,True,There was alot going on. Seemed kinda crowded to me.
6196e57d67efbf002649b203,Chime Credit Builder,False,True,False,False,False,True,False,False,True,False,True,False,False,True,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,True,interesting but not for me.
6196e57f7685330034523655,Chime Credit Builder,False,False,True,False,False,False,False,False,True,False,False,True,False,True,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True, It was pretty interesting
6196e5847685330034523681,Chime - Banking with No Hidden Fees,False,False,True,True,False,False,False,False,True,False,True,False,False,True,False,False,False,False,False,True,False,True,False,False,True,False,False,False,True,False,It was comical and informative
6196e587768533003452368d,Chime Credit Builder,True,False,False,False,False,True,False,True,False,False,True,False,True,False,False,False,False,False,False,True,False,True,False,False,True,False,True,False,False,True,Great video I am planning to buy 
6196e59376853300345236d7,#ChimeHasYourBack,False,False,True,False,False,True,True,False,False,False,True,False,False,True,False,False,False,False,False,True,True,False,False,False,False,True,False,False,False,True,I thought it was entertaining
6196e5a5768533003452371c,#ChimeHasYourBack,False,True,False,True,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,True,True,False,False,False,True,False,False,False,False,True,Interesting and engaging; informative
6196e5af7685330034523743,#ChimeHasYourBack,False,False,True,False,True,False,True,False,False,False,True,False,False,False,True,True,False,False,False,False,False,True,False,False,True,False,True,False,False,True,It was an interesting idea
6196e5b5a38a2f0029d49c84,#ChimeHasYourBack,True,False,False,True,False,False,False,False,True,False,True,False,False,True,False,True,False,False,False,False,True,False,False,False,False,True,True,False,True,False,I thought it was a good video 
6196e5bc7685330034523778,Chime Credit Builder,False,False,True,False,True,False,True,False,False,False,True,False,False,True,False,False,False,False,False,True,False,True,False,False,True,False,False,False,False,True,I like the idea!
6196e5c776853300345237a1,Chime - Banking with No Hidden Fees,False,True,False,False,False,True,True,False,False,False,True,False,False,True,False,False,False,False,False,True,False,True,False,False,False,True,False,True,False,False,"Sorry, I could not give you a better rating, I just am not interested in any type of Ap. account."
6196e5d576853300345237df,Chime Credit Builder,False,False,True,False,False,False,False,False,True,False,True,False,True,False,False,False,False,False,False,True,False,True,False,False,True,False,True,False,False,True,Yes appropriate clips
6196e5e57685330034523850,Chime - Banking with No Hidden Fees,False,False,True,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,True,False,True,False,False,True,False,False,False,True,False,I didn’t find it very interesting 
6196e5ec67efbf002649b20c,#ChimeHasYourBack,True,False,False,False,False,True,False,False,True,False,False,True,False,True,False,False,False,False,False,True,True,False,True,False,False,False,True,True,False,False,It was too busy. Just looked like a dance video and not a commercial
6196e5f567efbf002649b224,Chime Credit Builder,True,False,False,False,False,True,False,True,False,False,True,False,False,True,False,False,False,False,False,True,True,False,True,False,False,False,False,False,False,True,Nice company 
6196e5f867efbf002649b230,#ChimeHasYourBack,False,False,True,False,False,True,True,False,False,False,True,False,False,True,False,False,False,False,True,False,False,True,False,False,True,False,True,False,False,True,It is boring and dumb
6196e5fa67efbf002649b23f,#ChimeHasYourBack,True,False,False,True,False,False,True,False,False,False,True,False,False,True,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,True,It has a horrible song and the words disappear too fast.
6196e60367efbf002649b26f,#ChimeHasYourBack,False,True,False,False,True,False,False,False,True,False,True,False,True,False,False,False,False,False,False,True,False,True,False,False,True,False,False,False,True,False,What is the connection between banking and this video? Thanks 
6196e62a67efbf002649b2a7,#ChimeHasYourBack,False,True,False,False,False,True,True,False,False,False,True,False,False,True,False,False,False,False,False,True,True,False,False,True,False,False,False,False,False,True,It was very great
6196e63167efbf002649b2ca,#ChimeHasYourBack,True,False,False,False,True,False,False,False,True,True,False,False,True,False,False,False,False,False,False,True,False,True,True,False,False,False,True,False,False,True,Quality was great 
6196e63fa38a2f0029d49cf0,Chime Credit Builder,True,False,False,False,False,True,True,False,False,False,True,False,False,True,False,False,True,False,False,False,False,True,True,False,False,False,True,True,False,False,Good video on chime wish I had a card like chime 
6196e647a38a2f0029d49d02,Chime Credit Builder,False,True,False,False,False,True,False,True,False,False,True,False,False,True,False,False,False,False,False,True,False,True,False,False,False,True,False,False,True,False,it helps you to improve your credit score
6196e64f7685330034523910,Chime Credit Builder,False,True,False,False,False,True,True,False,False,False,True,False,True,False,False,False,False,False,False,True,True,False,True,False,False,False,False,False,False,True,not interested
6196e6527685330034523938,#ChimeHasYourBack,False,True,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,True,True,False,False,True,False,False,False,False,True,False,just silly
6196e65e2545cb00273703d9,#ChimeHasYourBack,False,False,True,False,False,True,True,False,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False,False,True,False,True,False,False,True,It was good
6196e6622545cb00273703ed,Chime Credit Builder,False,True,False,False,False,True,False,False,True,False,True,False,True,False,False,False,False,False,False,True,False,True,True,False,False,False,False,False,False,True,I don't see why you had child in an ad about banking.  Not your targeted audience.
6196e699a38a2f0029d49d3a,Chime Credit Builder,False,False,True,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,True,False,True,True,False,False,False,False,False,False,True,this video was time consuming and very unappealing.
6196e70b2545cb0027370586,#ChimeHasYourBack,False,True,False,False,False,True,False,False,True,False,True,False,False,True,False,False,False,False,False,True,False,True,True,False,False,False,True,False,False,True,Chime should use the tic tock topless challenge to promote itself.
6196e7a5d0549e0020569035,Chime - Banking with No Hidden Fees,True,False,False,False,True,False,False,False,True,False,True,False,False,False,True,False,False,False,False,True,True,False,False,False,True,False,True,False,False,True,It is good
6196e7dd67efbf002649b6a3,#ChimeHasYourBack,False,True,False,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,True,False,True,False,False,False,False,True,False,Very exciting video I want to watch it anytime
6196e7f72545cb002737067b,Chime - Banking with No Hidden Fees,True,False,False,False,False,True,False,False,True,False,True,False,False,True,False,False,False,False,False,True,False,True,False,False,True,False,False,True,False,False,I love chime!
6196e80d67efbf002649b7a3,Chime - Banking with No Hidden Fees,False,False,True,False,False,False,False,False,True,False,True,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,I hate this 
6196e81e67efbf002649b7e4,#ChimeHasYourBack,True,False,False,False,False,True,False,False,True,False,True,False,False,True,False,False,False,False,False,True,False,True,True,False,False,False,False,False,True,False,It was fun to watch
6196e84667efbf002649b82b,Chime - Banking with No Hidden Fees,False,True,False,True,False,False,True,False,False,False,True,False,True,False,False,False,False,False,False,True,False,True,False,False,True,False,False,False,False,True,Stupid
6196e85c67efbf002649b8b2,Chime - Banking with No Hidden Fees,False,False,True,False,True,False,False,False,True,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,True,False,False,True,very good
6196e85f67efbf002649b8c1,Chime - Banking with No Hidden Fees,False,False,True,False,False,True,False,False,True,False,True,False,False,True,False,False,False,False,False,True,True,False,False,False,False,True,False,False,False,True,None. I already have Chime. 
6196e86267efbf002649b8d6,Chime - Banking with No Hidden Fees,True,False,False,False,False,False,False,False,True,False,True,False,True,False,False,False,False,False,False,True,False,True,False,False,True,False,False,False,True,False,"Fishy, never heard of. How reputable "
6196e882a38a2f0029d49f8c,Chime - Banking with No Hidden Fees,False,True,False,False,True,False,True,False,False,False,True,False,True,False,False,False,False,False,False,True,False,True,True,False,False,False,False,False,False,True,The actor should not have been ordering coffee if his account was overdrawn
6196e887a38a2f0029d49fbd,Chime - Banking with No Hidden Fees,False,True,False,False,True,False,True,False,False,False,True,False,False,True,False,False,False,False,False,True,True,False,False,False,False,True,False,False,False,True,I thought that it was something I am veery interested in with no hidden fees and easy to use!
6196e88ea38a2f0029d49fda,Chime - Banking with No Hidden Fees,True,False,False,False,True,False,False,False,True,False,True,False,False,False,True,False,False,False,False,True,True,False,False,False,False,True,False,False,False,True,I thought it was simple and to the point. Easy to understand.
6196e89ca38a2f0029d4a023,Chime - Banking with No Hidden Fees,False,False,True,True,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,True,False,True,False,False,False,True,True,True,False,False,It was funny because I can relate to bs bank fees.
6196e8a2a38a2f0029d4a048,Chime - Banking with No Hidden Fees,False,False,True,False,False,True,False,False,True,True,False,False,False,True,False,False,False,False,False,True,False,True,False,False,True,False,False,True,False,False,I loved it
6196e8a72545cb00273706d3,Chime - Banking with No Hidden Fees,False,True,False,False,False,True,True,False,False,False,True,False,False,True,False,False,False,False,False,True,False,True,False,False,True,False,False,False,False,True,No hidden fees
6196e8a92545cb00273706dc,Chime - Banking with No Hidden Fees,False,True,False,False,False,True,False,False,True,False,True,False,False,True,False,False,False,False,False,True,True,False,False,False,True,False,False,False,True,False,I think the features of the account are great and could fill a big need for some people. It’s a good advertisement 
6196e8c22545cb002737076e,Chime - Banking with No Hidden Fees,False,False,True,False,False,True,False,False,True,False,True,False,True,False,False,False,False,False,False,True,False,True,False,False,True,False,True,False,False,True,Is good vidio 
6196e8d176853300345239e9,Chime - Banking with No Hidden Fees,True,False,False,False,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,True,True,False,False,True,False,False,True,True,False,False,It was very interesting will read more about it. 
6196e8e27685330034523a52,Chime - Banking with No Hidden Fees,False,False,True,False,False,True,True,False,False,False,True,False,False,True,False,False,False,True,False,False,False,True,True,False,False,False,False,True,False,False,It's a good investment to save more
6196e8f67685330034523abe,Chime - Banking with No Hidden Fees,False,True,False,False,False,True,False,True,False,False,True,False,True,False,False,False,False,False,False,True,True,False,False,False,True,False,False,False,False,True,"Cute and funny, also nice to know that if want to change banks, there is a nice choice. "
6196e8fcd0549e0020569113,Chime - Banking with No Hidden Fees,True,False,False,False,False,True,False,False,True,False,True,False,False,True,False,False,False,False,False,True,False,True,True,False,False,False,True,False,False,True,Needs to be clearer
6196e911d0549e00205691a6,Chime - Banking with No Hidden Fees,True,False,False,True,False,False,False,False,True,False,True,False,True,False,False,False,False,False,False,True,False,True,False,False,True,False,False,True,False,False,It isn't something that I would ever use. Sorry.
6196e9207685330034523bff,#ChimeHasYourBack,False,False,True,False,False,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False,True,False,False,False,False,True,True,False,False,True,"I like the video and the promo
"
6196e9387685330034523c46,Chime Credit Builder,False,False,True,False,False,True,True,False,False,False,False,True,False,True,False,False,False,False,False,True,True,False,False,True,False,False,True,True,False,False,Great.
6196e93c7685330034523c5d,Chime - Banking with No Hidden Fees,False,True,False,False,False,True,False,True,False,False,True,False,True,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,True,NONE AS I LIKE BANKING WITH CITIBANK
6196e95bd0549e00205694e6,Chime - Banking with No Hidden Fees,False,True,False,False,False,True,False,False,True,False,False,True,False,True,False,False,False,False,False,True,False,True,False,False,False,True,True,False,False,True,It's a good add I don't think I have seen it before
6196e969d0549e0020569524,Chime - Banking with No Hidden Fees,False,False,True,False,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,True,True,False,False,False,True,False,True,False,False,True,I actually loved the ideal and everything else that came back the video all together 
6196e96d67efbf002649b9bf,Chime - Banking with No Hidden Fees,False,True,False,False,False,True,False,False,True,False,True,False,False,True,False,False,False,False,False,True,False,True,True,False,False,False,True,False,True,False,Was informative and enjoyable to watch 
6196e96dd0549e0020569539,Chime - Banking with No Hidden Fees,True,False,False,True,False,False,False,False,True,False,True,False,False,True,False,False,False,False,False,True,True,False,False,True,False,False,True,False,False,True,"Relevant, informative and relatable. Chime seems like a no brainer"
6196e97b67efbf002649b9fb,#ChimeHasYourBack,True,False,False,False,False,True,True,False,False,False,True,False,False,True,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,True,It was fun to watch 
6196e9a47685330034523c8a,#ChimeHasYourBack,True,False,False,True,False,False,False,False,True,False,True,False,True,False,False,False,False,False,False,True,False,True,False,False,True,False,True,False,True,False,The words moved to fast and my eyes were going crazy between watching the dancer and trying to read the text
6196e9a5a38a2f0029d4a2f7,Chime - Banking with No Hidden Fees,False,True,False,False,True,False,True,False,False,False,True,False,False,False,True,False,False,False,False,True,False,True,False,True,False,False,False,False,True,False,not interested in online banking
6196e9b2a38a2f0029d4a335,Chime Credit Builder,False,False,True,True,False,False,False,False,True,False,True,False,True,False,False,False,False,False,False,True,False,True,False,False,False,True,True,False,False,True,I think it’s interesting to have a card that offers your credit score
6196e9caa38a2f0029d4a37e,Chime Credit Builder,False,False,True,False,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,True,It was a great video
6196e9eaa38a2f0029d4a3bb,Chime Credit Builder,True,False,False,True,False,False,False,False,True,True,False,False,True,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,True,False,I currently have chime so i support this ad
6196e9f77685330034523c9e,#ChimeHasYourBack,True,False,False,False,False,True,False,False,True,False,True,False,False,True,False,False,False,False,False,True,False,True,True,False,False,False,True,False,False,True,Seemed like any other tik Tok ad
6196e9f7a38a2f0029d4a407,#ChimeHasYourBack,True,False,False,True,False,False,False,False,True,False,True,False,False,True,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,True,It was a nice video antiques work it doesn't explain much
6196ea0bd0549e00205696e6,Chime Credit Builder,False,True,False,False,True,False,False,False,True,False,True,False,True,False,False,False,False,False,False,True,False,True,False,True,False,False,False,False,True,False,It offers a service I do not need.
6196ea1367efbf002649ba57,Chime - Banking with No Hidden Fees,False,True,False,False,False,True,True,False,False,False,True,False,False,True,False,False,False,False,False,True,False,True,False,False,True,False,False,True,False,False,"It was informitive,and I would consider them if I had a job."
6196ea1867efbf002649ba75,Chime Credit Builder,False,False,True,False,False,True,False,False,True,True,False,False,False,True,False,False,False,False,False,True,True,False,True,False,False,False,False,False,True,False,Looks good I wish I had a green card but I got the white chime  card.
6196ea1d67efbf002649ba84,Chime - Banking with No Hidden Fees,True,False,False,True,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,True,True,False,True,False,False,False,False,True,False,False,"People need to manage money better. Giving people an option to be paid early is just ridiculous.
"
6196ea4fa38a2f0029d4a565,#ChimeHasYourBack,False,True,False,False,False,True,False,False,True,False,True,False,False,True,False,False,False,False,False,True,False,True,False,False,True,False,True,True,False,False,Chime is a whole lot better than the ad. 
6196ea8267efbf002649bbf9,Chime - Banking with No Hidden Fees,False,True,False,False,False,True,True,False,False,False,True,False,False,True,False,False,False,False,False,True,False,True,True,False,False,False,False,False,False,True,I've  had my bank account 50 years  and  love it
6196ea8767efbf002649bc08,#ChimeHasYourBack,False,False,True,True,False,False,False,False,True,False,True,False,True,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,There are better ways to have me interested in chime besides using a tik tok video
6196ea89d0549e0020569809,#ChimeHasYourBack,True,False,False,False,True,False,False,False,True,False,True,False,False,True,False,False,False,False,False,True,True,False,True,False,False,False,True,False,False,True,It was very weird with the dancing. 
6196ea99d0549e0020569861,#ChimeHasYourBack,True,False,False,False,False,True,False,True,False,True,False,False,False,True,False,False,True,False,False,False,False,True,True,False,False,False,True,False,False,True,Very cool and up to date with the times 
6196eab47685330034523e13,#ChimeHasYourBack,False,True,False,True,False,False,False,False,True,False,True,False,False,True,False,False,False,False,False,True,True,False,True,False,False,False,False,False,True,False,not my style
6196eae87685330034523f34,#ChimeHasYourBack,False,True,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,True,Not interested
6196eaf5a38a2f0029d4a71c,#ChimeHasYourBack,False,True,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,True,True,False,False,False,False,True,False,False,False,True,"I liked the commercial, (the music & dance), but I could not understand what it was for, as I couldn't understand the words............."
6196eaf8a38a2f0029d4a72b,Chime Credit Builder,False,False,True,False,False,False,True,False,False,True,False,False,False,True,False,False,True,False,False,False,False,True,True,False,False,False,False,False,True,False,It’s was a good way for people to chime in 
6196eb287685330034523f4f,#ChimeHasYourBack,False,True,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,True,True,False,True,False,False,False,False,False,False,True,Don't have a Chime Bank in this area.
6196ebdf2545cb0027370b94,Chime Credit Builder,False,False,True,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,True,False,False,True,True,False,False,False,False,False,True,False,it was weird 
6196ec1767efbf002649bef1,Chime Credit Builder,False,False,True,False,False,True,False,False,True,True,False,False,False,True,False,False,True,False,False,False,False,True,False,False,True,False,True,False,False,True,I like the fact that I'm gonna offer you a credit card that's cool
6196ec2b67efbf002649bf60,#ChimeHasYourBack,False,False,True,False,False,True,True,False,False,False,True,False,False,True,False,False,False,False,False,True,True,False,False,False,True,False,True,False,False,True,Interesting 
6196ec327685330034523fc9,Chime Credit Builder,False,True,False,False,False,True,True,False,False,False,True,False,True,False,False,False,False,False,False,True,False,True,False,False,True,False,False,False,True,False,Interesting in today's market
6196ec56a38a2f0029d4a7e5,Chime Credit Builder,True,False,False,False,False,True,True,False,False,True,False,False,False,True,False,False,False,False,False,True,False,True,False,False,True,False,False,False,True,False,It was funny cool I didn't know I can improve my credit score with chime I already have an account
6196ec5ca38a2f0029d4a810,Chime Credit Builder,False,True,False,False,False,True,False,False,True,False,True,False,False,True,False,False,False,False,False,True,False,True,True,False,False,False,False,False,False,True,Very good ad i liked it
6196ecd4d0549e0020569c78,Chime Credit Builder,False,False,True,False,False,False,False,True,False,False,True,False,True,False,False,False,False,False,True,False,False,True,True,False,False,False,False,False,False,True,I have Chime credit builder with the metal card already.
6196eced67efbf002649c10a,Chime Credit Builder,False,True,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,True,"For God Sake, the one thing we do not need in this country is another way to climb deeper in debit. "
6196ecf92545cb0027370d92,#ChimeHasYourBack,False,False,True,False,False,True,False,False,True,False,True,False,False,True,False,False,False,True,False,False,False,True,True,False,False,False,True,True,False,False,It was a nice video and interesting. I might get Chime. 
6196ecfc2545cb0027370d98,Chime Credit Builder,True,False,False,True,False,False,False,False,True,False,True,False,False,False,True,True,False,False,False,False,False,True,False,False,True,False,True,False,True,False,Surprise 
6196ed0da38a2f0029d4a89e,#ChimeHasYourBack,False,True,False,False,False,True,False,False,True,False,True,False,False,True,False,False,False,False,False,True,False,True,False,True,False,False,False,False,True,False,Do you video I just saw was very well done great high definition and was very entertaining
6196ed22a38a2f0029d4a90f,Chime Credit Builder,False,True,False,True,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,True,True,False,False,False,False,True,False,False,False,True,The video move to quickly which made me feel ill which caused me to dislike it very much. I also felt negative towards the message as I've been scammed so many times I find it hard to believe any financial claims from sources I've not heard of before.
6196ed332545cb0027370df1,Chime Credit Builder,False,True,False,False,False,True,False,False,True,False,True,False,False,True,False,False,False,False,False,True,True,False,True,False,False,False,False,False,False,True,I am thinking about chime and feel like it is worth researching more 
6196ed502545cb0027370eb7,Chime Credit Builder,True,False,False,False,False,True,False,False,True,True,False,False,True,False,False,False,False,True,False,False,False,True,True,False,False,False,False,False,False,True,I like the idea as long as it helps and doesn't hurt my financial situation
6196ed742545cb0027370f9e,Chime Credit Builder,False,False,True,False,False,True,False,False,True,False,True,False,False,True,False,False,False,True,False,False,True,False,False,True,False,False,True,False,True,False,Would try it
6196ed9c67efbf002649c1f8,#ChimeHasYourBack,True,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,True,False,True,True,False,False,False,False,True,False,False,Perfect dance
6196edbc67efbf002649c240,Chime Credit Builder,True,False,False,True,False,False,False,False,True,True,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,True,True,False,False,True,Good video for the brand
6196edc167efbf002649c25b,#ChimeHasYourBack,False,True,False,False,True,False,False,False,True,False,True,False,False,False,True,False,False,False,False,True,False,True,False,False,True,False,False,False,False,True,could hear the music but could not read the text as the girl was dancing.  very confusing message.
6196edc967efbf002649c2a4,#ChimeHasYourBack,True,False,False,False,True,False,False,True,False,False,True,False,True,False,False,False,False,False,False,True,False,True,False,False,True,False,True,True,False,False,It is geared towards kids and lower income 
6196edd667efbf002649c314,#ChimeHasYourBack,True,False,False,False,False,True,True,False,False,False,False,True,False,True,False,False,False,False,False,True,False,True,False,False,True,False,False,False,False,True,Video was really nice
6196ee132545cb00273710a9,#ChimeHasYourBack,True,False,False,False,True,False,False,False,True,False,True,False,True,False,False,False,False,True,False,False,False,True,False,False,False,True,True,False,False,True,This should appeal to the younger generation who would be more inclined to try out an online-only bank
6196ee352545cb00273711c0,#ChimeHasYourBack,False,True,False,False,False,True,False,False,True,False,False,True,False,True,False,False,False,False,False,True,True,False,False,False,True,False,False,True,False,False,I did not like it.
6196ee6267efbf002649c3b7,#ChimeHasYourBack,True,False,False,False,False,True,False,False,True,False,True,False,False,True,False,True,False,False,False,False,True,False,False,True,False,False,False,False,True,False,"It was very nice music,dance,song,and themusic is good I don't listen to that kind of music I'm so sorry about it."
6196ee6bd0549e0020569cf1,#ChimeHasYourBack,False,False,True,True,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,True,False,True,True,False,False,False,True,False,True,False,Not my type of entertainment
6196ee95d0549e0020569dce,#ChimeHasYourBack,False,True,False,True,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,True,False,True,False,False,True,False,False,True,False,False,This ad was obviously geared toward young people. I was not impressed by the dancing girl.
6196ee9b2545cb00273712e6,Chime - Banking with No Hidden Fees,True,False,False,False,True,False,True,False,False,False,True,False,False,False,True,False,False,False,False,True,False,True,True,False,False,False,False,False,False,True,thought it was good for younger crew that is more worried about overdrafts
6196eeaaa38a2f0029d4a9d6,Chime Credit Builder,True,False,False,False,False,True,False,False,True,False,True,False,False,True,False,False,False,False,False,True,True,False,False,False,True,False,False,False,False,True,It's good to hear they have something like that for me
6196eeada38a2f0029d4a9f8,#ChimeHasYourBack,False,False,True,False,False,True,True,False,False,False,True,False,False,True,False,False,False,False,False,True,True,False,False,False,True,False,False,False,False,True,It connected to the younger generation 
6196eecc2545cb0027371365,#ChimeHasYourBack,False,True,False,False,False,True,True,False,False,False,True,False,False,True,False,False,False,False,False,True,False,True,False,True,False,False,False,False,False,True,Just to weird of a commercial 
6196eed5d0549e0020569de3,#ChimeHasYourBack,False,False,True,False,False,True,True,False,False,False,True,False,False,True,False,False,False,True,False,False,False,True,False,False,True,False,True,False,False,True,i didnt find it interesting 
6196eedbd0549e0020569dfb,#ChimeHasYourBack,False,False,True,False,False,True,False,False,True,False,True,False,False,True,False,False,False,False,False,True,True,False,False,False,True,False,False,False,True,False,"The dance was fun to watch, but I wasn't very interested in Chime."
6196ef0e67efbf002649c456,Chime Credit Builder,True,False,False,False,False,True,True,False,False,False,True,False,False,True,False,False,False,False,False,True,True,False,False,False,True,False,True,True,False,False,Nice video very informative.
